"Cell","Drug","IC50"
908457,"ZM447439",2.470721
908457,"VE821",5.338913
908457,"I-BET-762",2.063953
908457,"BMS-536924",1.009672
908457,"Lestaurtinib",0.474098
908457,"Irinotecan",5.386813
908457,"XAV939",3.184142
908457,"JQ1",1.086786
908457,"YK-4-279",3.887216
908457,"EHT-1864",4.194094
908457,"Rucaparib",5.906754
908457,"NVP-ADW742",1.913031
908457,"KRAS (G12C) Inhibitor-12",4.34024
908457,"Trametinib",-3.846306
908457,"IWP-2",4.174998
908457,"KU-55933",5.698862
908457,"Alpelisib",2.114004
908457,"Leflunomide",5.12593
908457,"MK-1775",1.048579
908457,"OF-1",4.7053
908457,"Rapamycin",-0.175446
908457,"PRT062607",2.805904
908457,"AZ6102",2.38234
908457,"GSK1904529A",5.037281
908457,"Motesanib",6.609351
908457,"SGC0946",2.703819
908457,"Luminespib",-2.342064
908457,"PLX-4720",6.770106
908457,"PFI-1",2.719503
908457,"VE-822",4.93531
908457,"JNK Inhibitor VIII",5.504871
908457,"Doramapimod",5.896035
908457,"AT13148",3.289842
908457,"SB216763",3.736803
908457,"Osimertinib",0.563611
908457,"OTX015",1.751747
908457,"Pictilisib",1.07635
908457,"Erlotinib",0.932336
908457,"PCI-34051",6.092747
908457,"AZ960",2.41519
908457,"Bortezomib",-4.712846
908457,"Vismodegib",6.555141
908457,"Uprosertib",0.597869
908457,"Lenalidomide",6.160812
908457,"Olaparib",5.657217
908457,"ABT737",1.648231
908457,"GSK591",5.484063
908457,"Pyridostatin",4.818102
908457,"Cediranib",1.641667
908457,"AGI-6780",4.755847
908457,"Taselisib",0.997477
908457,"Foretinib",1.536889
908457,"Gefitinib",2.303126
908457,"Afatinib",1.350768
908457,"LY2109761",6.15097
908457,"PD0325901",-2.791425
908457,"Ibrutinib",5.030946
908457,"PD173074",4.526619
908457,"SCH772984",-0.801111
908457,"Entinostat",2.987137
908457,"Talazoparib",3.735915
908457,"Mirin",4.862282
908457,"Entospletinib",4.949948
908457,"LGK974",6.392398
908457,"Linsitinib",2.905553
908457,"RVX-208",5.193377
908457,"ML323",5.181083
908457,"SN-38",-0.692939
908457,"WIKI4",2.160448
908457,"Picolinici-acid",6.340871
908457,"Dactolisib",-1.829053
908457,"Epirubicin",-0.03677
908457,"Sepantronium bromide",-5.757026
908457,"Refametinib",-0.061656
908457,"BIBR-1532",6.351512
908457,"Sapitinib",2.107642
908457,"OSI-027",3.759598
908457,"Lapatinib",2.372792
908457,"LJI308",5.900963
908457,"PRIMA-1MET",5.422518
908457,"Selumetinib",0.63617
908457,"MN-64",4.966385
908457,"Wee1 Inhibitor",3.688641
908457,"Pevonedistat",2.579244
908457,"Ruxolitinib",6.117368
908457,"Vinorelbine",-1.860532
908457,"Camptothecin",-0.707632
908457,"P22077",5.389863
908457,"Sabutoclax",0.433526
908457,"GSK2578215A",5.71755
908457,"Dinaciclib",-1.502487
908457,"Dactinomycin",-4.560884
908457,"Gemcitabine",1.810777
908457,"Fulvestrant",3.84663
908457,"AZD5363",1.377651
908457,"MG-132",-1.393637
908457,"MIRA-1",7.343313
908457,"MK-2206",2.585628
908457,"Afuresertib",1.333377
908457,"Bosutinib",3.421427
908457,"Serdemetan",4.969418
908457,"I-BRD9",4.847916
908457,"BMS-345541",3.386675
908457,"AZD3759",1.828727
908457,"Oxaliplatin",4.761403
908457,"Ribociclib",3.920073
908457,"Axitinib",5.12623
908457,"SB590885",5.199362
908457,"AZD7762",1.784386
908457,"WZ4003",3.227958
908457,"AZD4547",3.633466
908457,"Tamoxifen",3.467901
908457,"Niraparib",4.382192
908457,"Palbociclib",4.118013
908457,"PFI3",5.701351
908457,"Navitoclax",2.159783
908457,"Ipatasertib",1.835339
908457,"Paclitaxel",-0.087432
908457,"EPZ004777",6.582772
908457,"GSK2606414",5.592053
908458,"GSK343",3.806525
908458,"Veliparib",5.836814
908458,"BMS-754807",-2.314945
908458,"CZC24832",5.961244
908458,"Nilotinib",3.879573
908458,"Nutlin-3a (-)",5.241769
908458,"IWP-2",3.803214
908458,"PLX-4720",4.611707
908458,"Doramapimod",4.037445
908458,"OF-1",3.822939
908458,"EPZ5676",6.018251
908458,"Wnt-C59",5.652526
908458,"Lestaurtinib",-1.335105
908458,"5-Fluorouracil",6.015067
908458,"RO-3306",4.973587
908458,"Crizotinib",1.201659
908458,"Vorinostat",2.39468
908458,"LCL161",6.10911
908458,"VX-11e",1.5707
908458,"Luminespib",-1.806566
908458,"Ipatasertib",4.42678
908458,"Motesanib",3.485483
908458,"Avagacestat",5.096688
908458,"YK-4-279",3.988814
908458,"NU7441",2.490458
908458,"Navitoclax",-0.214318
908458,"PD173074",-2.866435
908458,"AGI-5198",6.080478
908458,"PCI-34051",6.037712
908458,"I-BET-762",3.887491
908458,"Bosutinib",3.01418
908458,"AZD6738",2.192167
908458,"Fulvestrant",4.155429
908458,"Telomerase Inhibitor IX",0.725709
908458,"Dasatinib",1.40346
908458,"Uprosertib",4.233115
908458,"Wee1 Inhibitor",2.941188
908458,"Leflunomide",6.191612
908458,"Sorafenib",0.746378
908458,"Pyridostatin",4.534882
908458,"PRT062607",4.300324
908458,"SGC0946",3.094554
908458,"AZD7762",-0.835514
908458,"Pictilisib",1.456965
908458,"GW441756",2.986322
908458,"NVP-ADW742",1.923694
908458,"WIKI4",4.855905
908458,"VE821",4.545525
908458,"Tanespimycin",-1.116697
908458,"Entospletinib",3.429618
908458,"Lenalidomide",6.089124
908458,"AZD4547",-5.243462
908458,"AZ960",-0.138359
908458,"JNK Inhibitor VIII",5.586189
908458,"Erlotinib",2.350798
908458,"SN-38",-2.325779
908458,"Rucaparib",3.761938
908458,"SB216763",7.037358
908458,"Osimertinib",2.938616
908458,"PFI-1",4.745575
908458,"VE-822",5.415963
908458,"GSK591",5.507275
908458,"Trametinib",-2.058839
908458,"Cediranib",-1.782454
908458,"AT13148",4.547582
908458,"MK-8776",2.066031
908458,"Paclitaxel",-0.798645
908458,"Alpelisib",4.226704
908458,"XAV939",5.094701
908458,"Temozolomide",7.747242
908458,"Bortezomib",-4.841193
908458,"Afatinib",2.964515
908458,"AMG-319",4.228062
908458,"Niraparib",5.649971
908458,"KRAS (G12C) Inhibitor-12",4.052273
908458,"Palbociclib",2.072132
908458,"Mirin",5.299763
908458,"MK-1775",0.481835
908458,"Epirubicin",1.395292
908458,"LGK974",5.339558
908458,"BMS-536924",-0.999022
908458,"Vismodegib",5.189195
908458,"Docetaxel",-2.827657
908458,"GSK1904529A",4.997667
908458,"Pevonedistat",0.878601
908458,"Camptothecin",0.331595
908458,"Foretinib",-1.954932
908458,"KU-55933",4.825974
908458,"Vinorelbine",-1.926718
908458,"Venetoclax",3.698369
908458,"Entinostat",1.558125
908458,"SB590885",3.076179
908458,"Sapitinib",5.045907
908458,"Afuresertib",2.226881
908458,"Gemcitabine",3.868973
908458,"PD0325901",-0.377952
908458,"Linsitinib",1.790795
908458,"AZD8186",1.794171
908458,"Lapatinib",5.366651
908458,"Picolinici-acid",6.076674
908458,"Olaparib",4.966927
908458,"Taselisib",1.697915
908458,"Ibrutinib",1.235409
908458,"RVX-208",5.71914
908458,"ML323",4.888345
908458,"AZ6102",2.034325
908458,"LJI308",5.418836
908458,"Refametinib",0.734597
908458,"Dactinomycin",-3.682723
908458,"Axitinib",0.109989
908458,"Buparlisib",1.500989
908458,"Serdemetan",4.321768
908458,"GDC0810",6.087905
908458,"EPZ004777",4.947519
908458,"Savolitinib",1.005653
908458,"Ulixertinib",1.126867
908458,"GSK2606414",1.722973
908458,"PRIMA-1MET",7.207723
908458,"AZD5363",1.986487
908458,"Cyclophosphamide",5.687442
908458,"Tamoxifen",5.829655
908458,"Staurosporine",-4.314164
908458,"Talazoparib",2.442146
908458,"Sepantronium bromide",0.138534
908458,"MN-64",4.830419
908458,"Dactolisib",-0.122557
908458,"PFI3",6.10911
908458,"SCH772984",0.728559
908458,"Selumetinib",2.736436
908458,"Dinaciclib",-2.000757
908458,"MG-132",-1.683712
908458,"ZM447439",1.266474
908458,"JQ1",1.363386
908458,"EHT-1864",4.476772
908458,"BIBR-1532",5.517218
908458,"GSK2578215A",4.974331
908458,"OTX015",3.21577
908458,"Ribociclib",2.997171
908458,"Sabutoclax",-1.60228
908458,"WZ4003",4.008288
908458,"Ruxolitinib",2.808453
908458,"LY2109761",5.357618
908458,"I-BRD9",5.847344
908458,"Oxaliplatin",3.791584
908458,"Irinotecan",3.168873
908458,"P22077",3.563415
908458,"AGI-6780",4.493747
908458,"ABT737",2.092694
908458,"Gefitinib",4.499673
908458,"Rapamycin",-0.04186
908458,"OSI-027",3.687886
908458,"MK-2206",1.77467
908458,"MIRA-1",6.554713
908458,"AZD3759",4.034699
908458,"BMS-345541",2.7828
908459,"Entinostat",4.139779
908459,"OF-1",5.972488
908459,"Nutlin-3a (-)",6.377652
908459,"Crizotinib",3.810119
908459,"Doramapimod",5.558434
908459,"5-Fluorouracil",4.649583
908459,"RO-3306",6.148051
908459,"AGI-5198",5.96865
908459,"Luminespib",-0.148173
908459,"Lestaurtinib",2.546049
908459,"Avagacestat",5.46247
908459,"Tanespimycin",1.733428
908459,"Vorinostat",3.042753
908459,"PRT062607",3.22001
908459,"NU7441",3.887952
908459,"Leflunomide",5.857672
908459,"PLX-4720",5.37448
908459,"MN-64",3.711557
908459,"I-BET-762",3.307
908459,"AZD6738",4.375172
908459,"WIKI4",4.210086
908459,"Ulixertinib",5.779028
908459,"Uprosertib",2.389927
908459,"PCI-34051",5.407244
908459,"Dasatinib",0.625938
908459,"Niraparib",3.866662
908459,"JNK Inhibitor VIII",5.98715
908459,"Navitoclax",1.471642
908459,"Veliparib",6.059496
908459,"Venetoclax",3.331451
908459,"Motesanib",5.048667
908459,"Pyridostatin",2.639222
908459,"Ipatasertib",3.952725
908459,"Trametinib",1.968563
908459,"Entospletinib",4.009524
908459,"Gemcitabine",3.774334
908459,"MK-1775",1.380725
908459,"RVX-208",4.891641
908459,"LCL161",5.181786
908459,"SN-38",-1.458978
908459,"SGC0946",2.423966
908459,"Talazoparib",4.873423
908459,"Bosutinib",3.704087
908459,"Tamoxifen",6.053674
908459,"GSK1904529A",5.267867
908459,"Epirubicin",2.05932
908459,"SCH772984",3.48015
908459,"Nilotinib",4.420266
908459,"SB216763",4.24404
908459,"Refametinib",5.299388
908459,"Camptothecin",0.626039
908459,"Temozolomide",7.832308
908459,"AZD7762",0.408533
908459,"AZ960",1.705807
908459,"BMS-536924",0.705528
908459,"BMS-754807",1.15873
908459,"Wee1 Inhibitor",4.265282
908459,"KRAS (G12C) Inhibitor-12",4.728511
908459,"Lenalidomide",5.941491
908459,"JQ1",1.653657
908459,"Fulvestrant",3.060836
908459,"Pictilisib",0.914571
908459,"Cyclophosphamide",5.994086
908459,"GSK343",3.297985
908459,"AMG-319",4.518135
908459,"AZ6102",2.669181
908459,"VE821",5.756394
908459,"GSK591",3.997087
908459,"Dactinomycin",-3.200035
908459,"Erlotinib",3.884746
908459,"Osimertinib",3.506167
908459,"Sorafenib",4.023614
908459,"Vismodegib",5.181178
908459,"Mirin",6.172228
908459,"Pevonedistat",5.793753
908459,"KU-55933",6.060657
908459,"XAV939",3.903485
908459,"CZC24832",5.499796
908459,"Dinaciclib",-2.624213
908459,"Picolinici-acid",6.127917
908459,"Olaparib",4.247016
908459,"MG-132",-0.910443
908459,"GDC0810",6.191296
908459,"ZM447439",3.202182
908459,"LGK974",5.245894
908459,"Oxaliplatin",4.85672
908459,"Taselisib",1.016511
908459,"Axitinib",3.637134
908459,"PFI-1",4.037572
908459,"ML323",5.641243
908459,"IWP-2",2.553435
908459,"AT13148",3.085938
908459,"MK-2206",2.52689
908459,"PD0325901",2.694853
908459,"Ribociclib",4.578948
908459,"PD173074",2.391336
908459,"GW441756",1.203614
908459,"Palbociclib",6.158836
908459,"Staurosporine",-3.27337
908459,"LJI308",5.865971
908459,"Telomerase Inhibitor IX",4.438336
908459,"MK-8776",3.055494
908459,"Foretinib",0.334668
908459,"OTX015",2.043083
908459,"Irinotecan",5.164874
908459,"VE-822",5.2758
908459,"Ruxolitinib",5.829361
908459,"Rucaparib",5.489586
908459,"Cediranib",2.724034
908459,"EPZ004777",5.339942
908459,"I-BRD9",6.188489
908459,"Dactolisib",-0.862313
908459,"PFI3",5.9745
908459,"Vinorelbine",-0.936249
908459,"YK-4-279",3.800912
908459,"Sapitinib",4.53632
908459,"Afatinib",2.124712
908459,"Wnt-C59",6.027415
908459,"LY2109761",6.08082
908459,"Ibrutinib",4.23242
908459,"Sepantronium bromide",-0.46883
908459,"NVP-ADW742",3.0064
908459,"Afuresertib",2.99477
908459,"SB590885",5.461806
908459,"Savolitinib",3.304789
908459,"Buparlisib",0.889994
908459,"BMS-345541",3.848762
908459,"AZD4547",0.229153
908459,"AZD5363",3.3893
908459,"VX-11e",6.002585
908459,"EPZ5676",5.594384
908459,"OSI-027",2.283599
908459,"Lapatinib",4.882947
908459,"Bortezomib",-4.38723
908459,"Alpelisib",2.41083
908459,"P22077",3.992167
908459,"Serdemetan",5.820527
908459,"PRIMA-1MET",3.093223
908459,"AZD3759",4.048966
908459,"Selumetinib",4.751992
908459,"Paclitaxel",-1.566744
908459,"Docetaxel",-3.977612
908459,"Rapamycin",-2.86576
908459,"AGI-6780",5.838138
908459,"WZ4003",4.644949
908459,"GSK2578215A",6.190478
908459,"EHT-1864",4.569761
908459,"Linsitinib",4.097443
908459,"AZD8186",3.600048
908459,"Gefitinib",3.288105
908459,"BIBR-1532",5.243149
908459,"GSK2606414",3.798419
908459,"Sabutoclax",1.104746
908459,"MIRA-1",6.528716
908459,"ABT737",1.701085
908460,"Staurosporine",-0.64137
908460,"AGI-5198",7.598693
908460,"GDC0810",7.762042
908460,"Entinostat",4.160283
908460,"P22077",8.018045
908460,"Crizotinib",4.117515
908460,"Afuresertib",5.188369
908460,"PLX-4720",7.382237
908460,"AZD7762",2.980347
908460,"NU7441",6.682464
908460,"RO-3306",7.42062
908460,"AMG-319",7.178547
908460,"Uprosertib",5.121663
908460,"Dasatinib",3.753639
908460,"Entospletinib",4.879576
908460,"OF-1",7.585409
908460,"Lestaurtinib",5.49784
908460,"Leflunomide",5.619408
908460,"Luminespib",3.893283
908460,"Motesanib",8.108368
908460,"Vorinostat",3.959038
908460,"MK-8776",6.367402
908460,"Tamoxifen",6.693447
908460,"Talazoparib",7.018912
908460,"SN-38",-2.482604
908460,"I-BRD9",7.39725
908460,"Sorafenib",6.560703
908460,"Telomerase Inhibitor IX",4.68657
908460,"VE821",6.829881
908460,"I-BET-762",6.076347
908460,"5-Fluorouracil",7.39932
908460,"AZ960",5.495515
908460,"PCI-34051",6.971529
908460,"Vismodegib",6.951604
908460,"Pyridostatin",6.949244
908460,"Tanespimycin",4.640238
908460,"Epirubicin",2.575716
908460,"SGC0946",3.054451
908460,"Niraparib",6.293941
908460,"Camptothecin",-0.846608
908460,"Temozolomide",8.873957
908460,"GSK591",6.314276
908460,"Paclitaxel",-0.020625
908460,"Erlotinib",3.099466
908460,"SCH772984",4.403631
908460,"AZD6738",6.204237
908460,"PRT062607",3.377033
908460,"Cediranib",5.836243
908460,"Refametinib",4.900065
908460,"Lenalidomide",7.465566
908460,"JNK Inhibitor VIII",7.741324
908460,"MK-2206",5.639802
908460,"Wee1 Inhibitor",6.988448
908460,"Bosutinib",6.103291
908460,"Ipatasertib",6.412468
908460,"Pevonedistat",6.761312
908460,"Doramapimod",7.205921
908460,"JQ1",3.846322
908460,"Ulixertinib",5.146659
908460,"Foretinib",4.116397
908460,"CZC24832",7.232401
908460,"Dactinomycin",-0.114986
908460,"KRAS (G12C) Inhibitor-12",8.421577
908460,"MN-64",7.901726
908460,"Olaparib",5.940094
908460,"Axitinib",6.734662
908460,"Pictilisib",1.806318
908460,"PFI-1",7.427763
908460,"Nutlin-3a (-)",6.965387
908460,"GSK1904529A",7.950615
908460,"SB216763",7.917615
908460,"Gemcitabine",2.564545
908460,"MK-1775",3.937782
908460,"WIKI4",5.818926
908460,"ML323",7.187725
908460,"Veliparib",6.844575
908460,"Trametinib",2.113897
908460,"BMS-345541",7.119321
908460,"IWP-2",4.389926
908460,"AZ6102",5.265865
908460,"Mirin",8.20795
908460,"Dactolisib",2.249699
908460,"Fulvestrant",5.833307
908460,"KU-55933",7.977105
908460,"Cyclophosphamide",8.029551
908460,"GSK343",4.553516
908460,"Rucaparib",5.798685
908460,"ZM447439",8.094732
908460,"EPZ004777",6.962754
908460,"Taselisib",2.825197
908460,"XAV939",7.136903
908460,"Selumetinib",4.92989
908460,"Docetaxel",-1.691504
908460,"Sabutoclax",2.436222
908460,"BMS-754807",4.945203
908460,"Dinaciclib",0.469948
908460,"LJI308",7.844473
908460,"Palbociclib",4.883388
908460,"PRIMA-1MET",7.586545
908460,"SB590885",7.275086
908460,"YK-4-279",6.570762
908460,"Sapitinib",5.333657
908460,"LCL161",7.276201
908460,"Ribociclib",3.84825
908460,"AT13148",8.080716
908460,"PFI3",7.663494
908460,"Vinorelbine",2.315816
908460,"Nilotinib",5.994747
908460,"VX-11e",4.0323
908460,"Sepantronium bromide",-2.506577
908460,"NVP-ADW742",5.288391
908460,"Lapatinib",6.506443
908460,"GSK2606414",6.994943
908460,"LY2109761",8.066137
908460,"OTX015",3.794311
908460,"PD0325901",3.329457
908460,"Ibrutinib",7.910772
908460,"Ruxolitinib",6.906206
908460,"EPZ5676",8.374471
908460,"Alpelisib",6.240711
908460,"Avagacestat",7.158464
908460,"GW441756",5.729539
908460,"OSI-027",2.465483
908460,"Picolinici-acid",6.608543
908460,"Afatinib",2.054621
908460,"Oxaliplatin",7.911164
908460,"AZD4547",4.765504
908460,"Wnt-C59",6.51944
908460,"Buparlisib",3.417251
908460,"WZ4003",5.67621
908460,"AZD5363",6.614501
908460,"AZD3759",4.746324
908460,"Venetoclax",4.316376
908460,"Bortezomib",-0.744065
908460,"Irinotecan",4.84769
908460,"EHT-1864",5.943341
908460,"AGI-6780",7.13885
908460,"AZD8186",5.794064
908460,"MG-132",0.248973
908460,"Rapamycin",0.269455
908460,"GSK2578215A",6.499843
908460,"VE-822",6.87885
908460,"PD173074",3.840921
908460,"Savolitinib",5.082607
908460,"Osimertinib",5.459908
908460,"BMS-536924",4.156216
908460,"Serdemetan",6.095327
908460,"ABT737",3.6202
908460,"Navitoclax",3.344172
908460,"RVX-208",5.967433
908460,"LGK974",6.580095
908460,"BIBR-1532",8.032728
908460,"MIRA-1",7.605351
908460,"Linsitinib",5.3125
908460,"Gefitinib",4.925241
908463,"Tamoxifen",4.851024
908463,"PLX-4720",5.533648
908463,"VE821",5.417866
908463,"Entinostat",7.396769
908463,"AZD3759",4.476851
908463,"RO-3306",6.443387
908463,"I-BET-762",5.799849
908463,"Palbociclib",6.038848
908463,"NVP-ADW742",4.323167
908463,"AGI-5198",5.923507
908463,"Sepantronium bromide",-5.458932
908463,"GSK1904529A",5.258885
908463,"I-BRD9",5.116906
908463,"OSI-027",1.128312
908463,"Fulvestrant",4.50773
908463,"Niraparib",6.553319
908463,"Uprosertib",4.854437
908463,"Mirin",9.46143
908463,"LCL161",6.725944
908463,"CZC24832",6.522661
908463,"P22077",4.689503
908463,"Refametinib",4.315503
908463,"Crizotinib",6.804677
908463,"Talazoparib",6.535242
908463,"Luminespib",2.264917
908463,"Pyridostatin",6.782219
908463,"Dactinomycin",-1.997952
908463,"Motesanib",7.396769
908463,"MK-2206",5.121246
908463,"Lenalidomide",7.396769
908463,"Entospletinib",2.640324
908463,"Rucaparib",6.630657
908463,"AGI-6780",5.015617
908463,"OF-1",3.667866
908463,"Ruxolitinib",6.459128
908463,"EPZ5676",7.190979
908463,"ML323",5.949026
908463,"PRT062607",4.117652
908463,"5-Fluorouracil",7.75055
908463,"AMG-319",6.376215
908463,"Picolinici-acid",7.008849
908463,"Rapamycin",-4.00191
908463,"Wee1 Inhibitor",3.177475
908463,"IWP-2",4.320327
908463,"GDC0810",6.482921
908463,"Alpelisib",4.842709
908463,"EPZ004777",6.421303
908463,"Camptothecin",-1.575003
908463,"GSK2578215A",5.76102
908463,"BMS-754807",5.270829
908463,"Lapatinib",5.385953
908463,"Dasatinib",2.910322
908463,"Leflunomide",6.487217
908463,"MK-1775",1.999679
908463,"AZD6738",3.090537
908463,"Staurosporine",0.237474
908463,"Wnt-C59",5.99891
908463,"Docetaxel",-2.666929
908463,"AZD8186",3.684791
908463,"Avagacestat",6.297649
908463,"Vorinostat",5.385995
908463,"Venetoclax",2.526895
908463,"ZM447439",6.291718
908463,"SGC0946",3.841632
908463,"Erlotinib",3.94859
908463,"Gemcitabine",0.475289
908463,"Temozolomide",8.288511
908463,"Nilotinib",4.230823
908463,"GSK343",3.611411
908463,"Savolitinib",3.786514
908463,"PFI3",6.742754
908463,"PD173074",6.060465
908463,"PRIMA-1MET",7.081533
908463,"SB590885",6.530167
908463,"Doramapimod",7.234923
908463,"Nutlin-3a (-)",6.62576
908463,"Olaparib",6.630432
908463,"LJI308",6.665383
908463,"Sorafenib",3.61097
908463,"Dactolisib",-2.470039
908463,"GW441756",4.817916
908463,"Afuresertib",5.991026
908463,"Cediranib",3.631743
908463,"JNK Inhibitor VIII",4.807826
908463,"Selumetinib",6.102975
908463,"Ulixertinib",3.779355
