ccle_name,pubchem_cid,ic50
ACH-000638,16720766,6.761312
ACH-000871,16720766,-4.343407
ACH-000450,16720766,0.735046
ACH-000116,16720766,1.681135
ACH-000356,16720766,-0.20054
ACH-000605,16720766,-0.790522
ACH-000650,16720766,1.148805
ACH-000596,16720766,2.453329
ACH-000963,16720766,2.326501
ACH-000965,16720766,-1.951172
ACH-000822,16720766,2.418291
ACH-000651,16720766,1.077716
ACH-000617,16720766,3.452894
ACH-000105,16720766,-1.063989
ACH-000244,16720766,1.18467
ACH-000806,16720766,-0.397661
ACH-001306,16720766,4.701099
ACH-000322,16720766,1.59982
ACH-000714,16720766,-1.267139
ACH-000905,16720766,0.220447
ACH-000181,16720766,4.254199
ACH-000449,16720766,-0.957677
ACH-000609,16720766,-1.542588
ACH-000572,16720766,1.044607
ACH-000681,16720766,-0.232322
ACH-000009,16720766,2.718747
ACH-000677,16720766,0.078143
ACH-000074,16720766,-0.429119
ACH-000159,16720766,0.345126
ACH-000504,16720766,3.311784
ACH-000360,16720766,1.058355
ACH-000530,16720766,-0.188836
ACH-000640,16720766,3.059155
ACH-000004,16720766,-2.089441
ACH-000662,16720766,1.028302
ACH-000364,16720766,0.96302
ACH-000621,16720766,-0.863055
ACH-000378,16720766,0.334385
ACH-000703,16720766,2.218002
ACH-000800,16720766,2.931719
ACH-000438,16720766,0.249609
ACH-000380,16720766,-0.252668
ACH-000189,16720766,3.15378
ACH-000866,16720766,-2.318398
ACH-000247,16720766,5.015481
ACH-000565,16720766,2.058557
ACH-000072,16720766,0.745078
ACH-000554,16720766,2.987827
ACH-000679,16720766,0.795728
ACH-000878,16720766,0.337626
ACH-000334,16720766,0.315632
ACH-000518,16720766,-0.395324
ACH-000945,16720766,0.793663
ACH-000146,16720766,-1.777224
ACH-000472,16720766,-1.545901
ACH-000447,16720766,3.044437
ACH-000674,16720766,4.530272
ACH-000396,16720766,4.489715
ACH-000614,16720766,5.540592
ACH-000425,16720766,-0.076668
ACH-000018,16720766,2.11982
ACH-000826,16720766,2.581792
ACH-001016,16720766,1.104831
ACH-000787,16720766,-0.116432
ACH-000823,16720766,-0.292398
ACH-000330,16720766,3.775052
ACH-000389,16720766,-1.02457
ACH-000456,16720766,0.091138
ACH-000137,16720766,-1.144505
ACH-000162,16720766,-1.259844
ACH-000135,16720766,1.204856
ACH-000558,16720766,-2.280521
ACH-000421,16720766,2.403593
ACH-000416,16720766,-0.947023
ACH-000693,16720766,0.233863
ACH-000347,16720766,0.85555
ACH-000373,16720766,-1.92617
ACH-000114,16720766,2.161484
ACH-000379,16720766,2.067021
ACH-000860,16720766,1.554643
ACH-000792,16720766,-0.03017
ACH-000688,16720766,2.569551
ACH-000082,16720766,6.453944
ACH-000885,16720766,-1.580998
ACH-000258,16720766,-3.951626
ACH-000002,16720766,-1.457134
ACH-000514,16720766,2.992843
ACH-000142,16720766,-0.421029
ACH-000913,16720766,-1.621788
ACH-000846,16720766,0.372008
ACH-000730,16720766,2.693408
ACH-000218,16720766,-1.829071
ACH-000546,16720766,-0.781794
ACH-000001,16720766,2.1932
ACH-000153,16720766,1.85632
ACH-000176,16720766,0.025922
ACH-000304,16720766,3.554464
ACH-000273,16720766,0.274515
ACH-000527,16720766,2.257784
ACH-000966,16720766,0.09606
ACH-000788,16720766,-1.00434
ACH-000352,16720766,2.626017
ACH-000254,16720766,0.481187
ACH-000408,16720766,1.072394
ACH-000989,16720766,-0.603423
ACH-000810,16720766,-0.15761
ACH-000716,16720766,0.483177
ACH-000663,16720766,2.909828
ACH-000555,16720766,1.181966
ACH-000585,16720766,-1.559738
ACH-000035,16720766,1.879585
ACH-000698,16720766,2.440758
ACH-000668,16720766,-1.525762
ACH-000476,16720766,0.891084
ACH-000211,16720766,-1.070888
ACH-000410,16720766,2.019832
ACH-000223,16720766,3.089058
ACH-000489,16720766,5.047755
ACH-000348,16720766,-0.080713
ACH-000849,16720766,0.284027
ACH-000922,16720766,-1.153752
ACH-000717,16720766,4.128031
ACH-000910,16720766,2.531226
ACH-000948,16720766,1.090067
ACH-000473,16720766,0.439633
ACH-000896,16720766,-1.66252
ACH-000121,16720766,1.35944
ACH-000429,16720766,1.577113
ACH-000295,16720766,-2.174672
ACH-000225,16720766,-0.45385
ACH-000835,16720766,1.09998
ACH-000986,16720766,1.190576
ACH-000778,16720766,-0.561247
ACH-000320,16720766,0.871243
ACH-000843,16720766,-0.137666
ACH-000579,16720766,3.121969
ACH-000803,16720766,0.852005
ACH-000091,16720766,2.050662
ACH-000493,16720766,3.173507
ACH-000501,16720766,2.604846
ACH-000187,16720766,-2.615421
ACH-000249,16720766,2.379564
ACH-000784,16720766,1.328684
ACH-000505,16720766,4.771968
ACH-000350,16720766,4.787863
ACH-000469,16720766,-0.102879
ACH-000672,16720766,3.842891
ACH-000841,16720766,2.292689
ACH-000858,16720766,1.360884
ACH-000970,16720766,0.206153
ACH-000589,16720766,0.113738
ACH-000814,16720766,0.692182
ACH-000111,16720766,2.672691
ACH-000481,16720766,-1.593385
ACH-000054,16720766,0.068575
ACH-000098,16720766,-1.513184
ACH-000535,16720766,1.02119
ACH-000169,16720766,2.404076
ACH-000874,16720766,-1.079441
ACH-000749,16720766,1.74916
ACH-000411,16720766,1.731562
ACH-000430,16720766,-0.932784
ACH-000440,16720766,1.226918
ACH-000816,16720766,-0.036744
ACH-000221,16720766,1.003737
ACH-000680,16720766,3.400473
ACH-000236,16720766,7.653593
ACH-000821,16720766,2.224305
ACH-000995,16720766,-1.197258
ACH-000506,16720766,-0.830936
ACH-000867,16720766,1.917176
ACH-000643,16720766,1.365861
ACH-000381,16720766,3.052292
ACH-000109,16720766,3.968773
ACH-000161,16720766,2.38005
ACH-000863,16720766,2.639043
ACH-000929,16720766,-0.866652
ACH-000147,16720766,3.084313
ACH-000207,16720766,-0.417474
ACH-000997,16720766,0.381196
ACH-000976,16720766,1.659147
ACH-000789,16720766,0.935622
ACH-000947,16720766,0.373773
ACH-000656,16720766,-1.453094
ACH-000924,16720766,5.22979
ACH-000781,16720766,-0.310472
ACH-000876,16720766,3.451869
ACH-000713,16720766,-1.851135
ACH-000305,16720766,-0.372251
ACH-000802,16720766,-0.85592
ACH-000744,16720766,-0.94257
ACH-000357,16720766,-0.522187
ACH-000548,16720766,3.320868
ACH-000401,16720766,2.884043
ACH-000048,16720766,-0.299398
ACH-000294,16720766,-2.888473
ACH-000271,16720766,-2.645604
ACH-000318,16720766,1.525439
ACH-000434,16720766,1.560652
ACH-000613,16720766,-1.255114
ACH-000470,16720766,3.066072
ACH-000950,16720766,1.104276
ACH-000678,16720766,3.336803
ACH-000210,16720766,-0.665488
ACH-000625,16720766,2.873192
ACH-000238,16720766,1.74323
ACH-000417,16720766,4.284373
ACH-000081,16720766,-1.607422
ACH-000670,16720766,-1.283271
ACH-000315,16720766,0.592136
ACH-000665,16720766,1.414441
ACH-000599,16720766,1.639957
ACH-000652,16720766,1.11721
ACH-000893,16720766,1.054291
ACH-000607,16720766,-0.155418
ACH-000067,16720766,1.26378
ACH-000627,16720766,-0.54693
ACH-000981,16720766,-0.481548
ACH-000226,16720766,-2.003094
ACH-000496,16720766,1.249075
ACH-000374,16720766,4.853539
ACH-000932,16720766,-1.007581
ACH-000323,16720766,-0.105221
ACH-000090,16720766,0.853129
ACH-000308,16720766,4.036002
ACH-001075,16720766,-0.143055
ACH-000852,16720766,5.067698
ACH-000087,16720766,-2.031976
ACH-000046,16720766,-0.073015
ACH-000486,16720766,-0.932643
ACH-000488,16720766,0.225821
ACH-000857,16720766,1.501055
ACH-000696,16720766,-0.94565
ACH-000008,16720766,-0.276425
ACH-000394,16720766,1.273161
ACH-000298,16720766,4.729442
ACH-000151,16720766,-1.454544
ACH-000830,16720766,3.080844
ACH-000654,16720766,-1.707703
ACH-000644,16720766,1.098402
ACH-000853,16720766,2.093636
ACH-000559,16720766,4.200989
ACH-000694,16720766,2.252446
ACH-000745,16720766,-0.333766
ACH-000983,16720766,-1.214923
ACH-000288,16720766,2.651008
ACH-000335,16720766,0.671441
ACH-000332,16720766,0.21074
ACH-000805,16720766,-0.793636
ACH-000200,16720766,7.506784
ACH-000817,16720766,0.881942
ACH-000840,16720766,3.069458
ACH-000971,16720766,-1.859658
ACH-000879,16720766,-0.215325
ACH-000832,16720766,-1.63595
ACH-000812,16720766,-0.742382
ACH-000939,16720766,-0.819154
ACH-000587,16720766,1.755116
ACH-000856,16720766,-0.69604
ACH-000186,16720766,5.570186
ACH-000776,16720766,0.712342
ACH-000754,16720766,0.620114
ACH-000968,16720766,1.589293
ACH-000880,16720766,0.829666
ACH-000343,16720766,2.488515
ACH-000482,16720766,-0.9851
ACH-000828,16720766,6.99129
ACH-000113,16720766,-2.141918
ACH-000740,16720766,-0.253725
ACH-000616,16720766,0.038375
ACH-000917,16720766,1.344809
ACH-000198,16720766,-1.772523
ACH-000626,16720766,1.005059
ACH-000864,16720766,-0.022585
ACH-000944,16720766,-2.025038
ACH-000888,16720766,3.231038
ACH-000019,16720766,0.343058
ACH-000242,16720766,0.858854
ACH-000023,16720766,-0.325114
ACH-000720,16720766,2.465805
ACH-000106,16720766,-1.546971
ACH-000204,16720766,0.274751
ACH-000248,16720766,2.445696
ACH-000078,16720766,-0.448984
ACH-000287,16720766,-0.774738
ACH-000267,16720766,0.72447
ACH-000434,71271629,5.277811
ACH-000148,71271629,2.802039
ACH-000752,71271629,4.754406
ACH-000558,71271629,3.569841
ACH-000570,71271629,5.744365
ACH-000678,71271629,5.539816
ACH-000437,71271629,5.01143
ACH-000789,71271629,3.168154
ACH-000920,71271629,4.468543
ACH-000018,71271629,5.268235
ACH-000754,71271629,4.460371
ACH-000489,71271629,4.961424
ACH-000389,71271629,2.684916
ACH-000176,71271629,4.370981
ACH-000212,71271629,6.133589
ACH-000560,71271629,2.973273
ACH-000186,71271629,6.327461
ACH-000703,71271629,3.683089
ACH-000668,71271629,4.837667
ACH-000238,71271629,4.380243
ACH-000856,71271629,4.128986
ACH-000386,71271629,2.983855
ACH-000906,71271629,3.211049
ACH-000888,71271629,7.020552
ACH-000814,71271629,5.19071
ACH-000218,71271629,2.793903
ACH-000730,71271629,6.165625
ACH-000621,71271629,3.468065
ACH-000640,71271629,4.208997
ACH-000153,71271629,5.958233
ACH-000663,71271629,3.113482
ACH-000359,71271629,4.027697
ACH-000784,71271629,5.077103
ACH-000200,71271629,7.521314
ACH-000938,71271629,2.270489
ACH-000484,71271629,4.980913
ACH-000536,71271629,5.17122
ACH-000198,71271629,1.875449
ACH-000652,71271629,5.273011
ACH-000922,71271629,1.662136
ACH-000713,71271629,2.393144
ACH-000115,71271629,3.389816
ACH-000989,71271629,2.879596
ACH-001016,71271629,4.540946
ACH-000244,71271629,3.963116
ACH-000563,71271629,2.37941
ACH-000824,71271629,4.584088
ACH-000191,71271629,2.371138
ACH-000970,71271629,4.371786
ACH-000610,71271629,1.752349
ACH-000565,71271629,4.498172
ACH-000832,71271629,3.677078
ACH-000250,71271629,3.57958
ACH-000249,71271629,3.863165
ACH-000885,71271629,4.215201
ACH-000546,71271629,4.373793
ACH-000841,71271629,5.525017
ACH-000035,71271629,4.778257
ACH-000744,71271629,5.158225
ACH-000913,71271629,3.281166
ACH-000880,71271629,3.514909
ACH-000379,71271629,4.367462
ACH-000864,71271629,3.44159
ACH-000750,71271629,3.681976
ACH-000232,71271629,5.38497
ACH-000335,71271629,5.306453
ACH-000322,71271629,4.526464
ACH-000835,71271629,3.201299
ACH-000966,71271629,4.778236
ACH-000566,71271629,3.690941
ACH-000860,71271629,5.668083
ACH-000585,71271629,2.61945
ACH-000869,71271629,4.205602
ACH-000514,71271629,5.873598
ACH-000315,71271629,2.815389
ACH-000763,71271629,2.584178
ACH-000048,71271629,4.646545
ACH-000628,71271629,4.037572
ACH-000693,71271629,4.140832
ACH-000823,71271629,3.888549
ACH-000965,71271629,5.091415
ACH-000619,71271629,4.56466
ACH-000890,71271629,5.229194
ACH-000081,71271629,2.646358
ACH-000924,71271629,5.209758
ACH-000414,71271629,4.212616
ACH-000816,71271629,3.930932
ACH-000294,71271629,1.398314
ACH-000269,71271629,4.719564
ACH-000161,71271629,4.560576
ACH-000305,71271629,5.15807
ACH-000627,71271629,4.075073
ACH-000656,71271629,4.227227
ACH-000997,71271629,3.68863
ACH-000364,71271629,4.340567
ACH-000425,71271629,3.268056
ACH-000978,71271629,5.473247
ACH-000090,71271629,4.129581
ACH-000157,71271629,2.344676
ACH-000953,71271629,1.960674
ACH-000960,71271629,3.719467
ACH-000258,71271629,4.349465
ACH-000019,71271629,3.350785
ACH-000318,71271629,3.250417
ACH-000670,71271629,3.83638
ACH-000794,71271629,4.992017
ACH-000138,71271629,3.687262
ACH-000896,71271629,5.295266
ACH-000378,71271629,5.704589
ACH-000822,71271629,3.92987
ACH-000738,71271629,5.441024
ACH-000295,71271629,2.601119
ACH-000740,71271629,4.178091
ACH-000778,71271629,3.569841
ACH-000840,71271629,4.787862
ACH-000781,71271629,4.118351
ACH-000662,71271629,5.525462
ACH-000677,71271629,5.01954
ACH-000843,71271629,4.850803
ACH-000917,71271629,4.266174
ACH-000381,71271629,5.241454
ACH-000439,71271629,3.468172
ACH-000221,71271629,4.890889
ACH-000772,71271629,4.310542
ACH-000527,71271629,4.025588
ACH-000825,71271629,4.433513
ACH-000323,71271629,3.184746
ACH-000932,71271629,3.350567
ACH-000219,71271629,4.103848
ACH-000853,71271629,3.823035
ACH-000805,71271629,4.010648
ACH-000273,71271629,4.115869
ACH-000181,71271629,5.062869
ACH-000607,71271629,4.515069
ACH-000475,71271629,5.770212
ACH-000751,71271629,1.756534
ACH-000449,71271629,3.456591
ACH-000555,71271629,5.587239
ACH-000981,71271629,3.306511
ACH-000106,71271629,2.122779
ACH-000142,71271629,4.130301
ACH-000254,71271629,4.025143
ACH-000596,71271629,3.060055
ACH-000910,71271629,5.288415
ACH-000680,71271629,5.92344
ACH-000535,71271629,4.511576
ACH-000091,71271629,4.935952
ACH-000745,71271629,3.01649
ACH-000562,71271629,3.539705
ACH-000060,71271629,4.608967
ACH-000945,71271629,4.410832
ACH-000456,71271629,3.517819
ACH-000998,71271629,4.699883
ACH-000303,71271629,4.951728
ACH-000866,71271629,4.412575
ACH-000001,71271629,3.73261
ACH-000696,71271629,3.198624
ACH-000613,71271629,3.597122
ACH-000061,71271629,3.304455
ACH-000450,71271629,4.28145
ACH-000472,71271629,2.905665
ACH-000332,71271629,5.895594
ACH-000111,71271629,4.959393
ACH-000396,71271629,4.263969
ACH-001075,71271629,4.177084
ACH-000614,71271629,5.133672
ACH-000189,71271629,4.611935
ACH-000384,71271629,4.787075
ACH-000882,71271629,3.763385
ACH-000046,71271629,4.762432
ACH-000944,71271629,2.320834
ACH-000491,71271629,4.745575
ACH-000135,71271629,2.913304
ACH-000672,71271629,3.732173
ACH-000957,71271629,3.724079
ACH-000121,71271629,6.76415
ACH-000943,71271629,3.158502
ACH-000196,71271629,3.729388
ACH-000599,71271629,5.418169
ACH-000980,71271629,4.133784
ACH-000201,71271629,3.635664
ACH-000473,71271629,3.959316
ACH-000451,71271629,5.779471
ACH-000828,71271629,6.40038
ACH-000786,71271629,2.484924
ACH-000352,71271629,6.165999
ACH-000595,71271629,3.833465
ACH-000616,71271629,4.137965
ACH-000356,71271629,4.91834
ACH-000717,71271629,6.093779
ACH-000248,71271629,4.455269
ACH-000812,71271629,4.094297
ACH-000301,71271629,3.547432
ACH-000720,71271629,4.239316
ACH-000411,71271629,4.088477
ACH-000109,71271629,6.882532
ACH-000493,71271629,4.366284
ACH-000530,71271629,3.67664
ACH-000429,71271629,4.628203
ACH-000876,71271629,4.496136
ACH-000417,71271629,3.57796
ACH-000768,71271629,2.959067
ACH-000505,71271629,4.106286
ACH-000147,71271629,4.81757
ACH-000348,71271629,3.838737
ACH-000863,71271629,7.159095
ACH-000073,71271629,5.664994
ACH-000488,71271629,3.411509
ACH-000226,71271629,3.096684
ACH-000783,71271629,5.17203
ACH-000482,71271629,3.13259
ACH-000486,71271629,2.437141
ACH-000963,71271629,4.129915
ACH-000210,71271629,5.103065
ACH-000222,71271629,7.548297
ACH-000867,71271629,4.950543
ACH-000900,71271629,3.51956
ACH-000617,71271629,4.409974
ACH-000334,71271629,3.378196
ACH-000665,71271629,4.83848
ACH-000004,71271629,2.288331
ACH-000380,71271629,1.673449
ACH-000447,71271629,5.854501
ACH-000070,71271629,1.500417
ACH-000603,71271629,3.744988
ACH-000852,71271629,3.96435
ACH-000067,71271629,4.516618
ACH-001307,71271629,3.951168
ACH-000401,71271629,4.956699
ACH-000174,71271629,3.016095
ACH-000162,71271629,2.496709
ACH-000679,71271629,3.049364
ACH-000366,71271629,2.923313
ACH-000304,71271629,4.718825
ACH-000330,71271629,3.739677
ACH-000950,71271629,4.518827
ACH-000879,71271629,4.173787
ACH-000615,71271629,3.671419
ACH-000817,71271629,3.312794
ACH-000918,71271629,2.570584
ACH-000476,71271629,4.858534
ACH-000287,71271629,2.292151
ACH-000478,71271629,3.743957
ACH-000790,71271629,4.168068
ACH-000956,71271629,3.563924
ACH-000311,71271629,3.259209
ACH-000187,71271629,4.802606
ACH-000410,71271629,4.211095
ACH-000976,71271629,4.371603
ACH-000515,71271629,4.152022
ACH-000243,71271629,3.890627
ACH-000974,71271629,3.455992
ACH-000559,71271629,5.706661
ACH-000551,71271629,3.565527
ACH-000806,71271629,2.833812
ACH-000586,71271629,4.299515
ACH-000009,71271629,4.346642
ACH-000008,71271629,3.231121
ACH-000320,71271629,3.982943
ACH-000793,71271629,5.737622
ACH-000504,71271629,5.92244
ACH-000355,71271629,3.760951
ACH-000373,71271629,1.998834
ACH-000650,71271629,3.337174
ACH-000062,71271629,3.123704
ACH-000969,71271629,3.367647
ACH-000580,71271629,5.766855
ACH-000054,71271629,4.10921
ACH-000800,71271629,3.800431
ACH-000548,71271629,5.998728
ACH-000830,71271629,4.57102
ACH-000637,71271629,4.188185
ACH-000589,71271629,3.562691
ACH-000416,71271629,3.934176
ACH-000788,71271629,3.881908
ACH-000849,71271629,4.120816
ACH-000554,71271629,5.743307
ACH-000718,71271629,5.946848
ACH-000702,71271629,3.328975
ACH-000983,71271629,4.175986
ACH-000871,71271629,4.994627
ACH-000518,71271629,5.506881
ACH-000587,71271629,4.57901
ACH-000298,71271629,5.339785
ACH-000207,71271629,2.935747
ACH-000651,71271629,4.592878
ACH-000260,71271629,3.56746
ACH-000308,71271629,5.079764
ACH-000267,71271629,3.0727
ACH-000803,71271629,5.452202
ACH-000408,71271629,4.717708
ACH-000985,71271629,4.760949
ACH-000694,71271629,4.13153
ACH-000392,71271629,5.681625
ACH-000573,71271629,4.908557
ACH-000470,71271629,4.677411
ACH-000648,71271629,5.250281
ACH-000159,71271629,4.278466
ACH-000223,71271629,5.449364
ACH-000674,71271629,3.861938
ACH-000144,71271629,3.501656
ACH-000948,71271629,4.765545
ACH-000911,71271629,3.440882
ACH-000827,71271629,3.107151
ACH-000052,71271629,4.500832
ACH-000438,71271629,5.50072
ACH-000792,71271629,4.91163
ACH-000625,71271629,2.879767
ACH-000074,71271629,2.491804
ACH-000857,71271629,3.796062
ACH-000749,71271629,3.51919
ACH-000609,71271629,4.697944
ACH-000231,71271629,3.354352
ACH-000105,71271629,3.171105
ACH-000363,71271629,1.476156
ACH-000264,71271629,5.50666
ACH-000421,71271629,5.014758
ACH-000506,71271629,4.123405
ACH-000929,71271629,4.688045
ACH-000934,71271629,3.125587
ACH-000156,71271629,2.361622
ACH-000655,71271629,4.914646
ACH-000878,71271629,3.873472
ACH-000113,71271629,1.932622
ACH-000810,71271629,3.24208
ACH-000881,71271629,5.448795
ACH-000776,71271629,3.568415
ACH-000708,71271629,2.856939
ACH-000660,71271629,2.921472
ACH-000072,71271629,2.715968
ACH-000936,71271629,4.756288
ACH-000082,71271629,4.24101
ACH-000714,71271629,1.955319
ACH-000291,71271629,5.241103
ACH-000698,71271629,5.720324
ACH-000624,71271629,3.39709
ACH-000496,71271629,3.659136
ACH-000146,71271629,1.774105
ACH-000638,71271629,7.427763
ACH-000151,71271629,2.853015
ACH-000242,71271629,3.137608
ACH-000360,71271629,3.178856
ACH-000376,71271629,5.217603
ACH-000991,71271629,5.506906
ACH-000197,71271629,1.509539
ACH-000247,71271629,5.105132
ACH-000078,71271629,4.928477
ACH-000995,71271629,3.71713
ACH-000399,71271629,5.884452
ACH-000821,71271629,3.561957
ACH-000457,71271629,3.761113
ACH-000893,71271629,4.436338
ACH-000802,71271629,2.616165
ACH-000986,71271629,3.082945
ACH-000927,71271629,4.461224
ACH-000905,71271629,3.698208
ACH-000245,71271629,2.214769
ACH-000087,71271629,2.916847
ACH-000116,71271629,4.035038
ACH-000815,71271629,4.591607
ACH-000722,71271629,6.178403
ACH-000579,71271629,4.799535
ACH-000114,71271629,6.461752
ACH-000357,71271629,2.875311
ACH-000915,71271629,3.474374
ACH-000104,71271629,3.644327
ACH-000643,71271629,5.028775
ACH-000236,71271629,5.430561
ACH-000846,71271629,3.544726
ACH-000939,71271629,4.596696
ACH-000971,71271629,3.147486
ACH-000469,71271629,3.4412
ACH-000947,71271629,4.497226
ACH-000211,71271629,4.246322
ACH-000120,71271629,2.78528
ACH-000225,71271629,4.94004
ACH-000501,71271629,5.389464
ACH-000626,71271629,5.372021
ACH-000780,71271629,3.958246
ACH-000098,71271629,4.213125
ACH-000228,71271629,3.159302
ACH-000023,71271629,3.086045
ACH-000688,71271629,3.749147
ACH-001306,71271629,4.206972
ACH-000647,71271629,5.632939
ACH-000096,71271629,3.190457
ACH-000394,71271629,3.776558
ACH-000271,71271629,1.435041
ACH-000420,71271629,4.204496
